caseids,location,content
3618996,1,工龄政策不应歧视回乡知识青年1977年高校招生制度改革，1966——1976届高中毕业生考入大学的，既有“插队知青”，又有“回乡知青”，毕业后同时分配工作。劳动人事部规定“插队知青”插队期间计算为工龄，“回乡知青”在乡期间不可计算为工龄。这一规定给“插队知青”带来了福音，却忽视了“回乡知青”的切身利益，忽视了“回乡知青”由于这一规定直接受到伤害的事实，把同是知青的二者的待遇人为地、不合理地拉大了距离。在工资、福利等切身利益需要参照工龄这个钢性条件时，“回乡知青”较之“插队知青”始终在遭受着令人不可容忍的歧视，相应的人事管理和社会保障管理工作始终赶不上改革开放和科学发展的步子。甚至，导致按照现行政策，党政机关事业单位“插队知青”退休金一律90%，“回乡知青”退休金一律80—85%，岂非咄咄怪事！究其实，“插队知青”与“回乡知青”并没有本质区别。第一，当时都在农村；第二，当时都从事农村一样的工作；第三，当时都受到一样的待遇；第四，都是“文化大革命”的产物；第五，“文化大革命”后高等学校招生制度首次改革同时大学毕业，同时一样地分配工作；第五，同时同样在党政机关或事业单位工作。第六，同时按照规定，同时退休。“知青”本人不能选择家庭在农村或在城镇。城镇和农村同样是中华人民共和国的国土。“知青”不应因出生地点不同，而受到如此悬殊的待遇。“回乡知青”的家庭，与“插队知青”的家庭是平等的，没有高低贵贱之分。“知青”不应因家庭在城镇而高贵，“知青”也不应因家庭在农村而低贱。“回乡知青”不应继续受到“文化大革命”的迫害，“回乡知青”的工龄也应该从回乡之日开始算起。1977年是招生制度改革的第一年，凡是1977年参加全国高等学校招生统一考试被录取的1966——1976年高中毕业生，不论是“插队知青”，还是“回乡知青”，都是第一次参加高等学校招生统一考试。能够一次性考入高等学校，并同时毕业参加工作，是这批“插队知青”和这批“回乡知青”的共同事实。共同事实共同证实，完全是“文化大革命”剥夺了他们“上山下乡”期间的工龄。否则，他们的工龄根本不可能有任何区别。“文化大革命”残酷剥夺“插队知青”在乡期间的工龄，已经由劳动人事部规定政策弥补回来。但是，“回乡知青”在乡期间的工龄，直到现在，还被“文化大革命”彻底剥夺着！人力资源和社会保障部的相应补救政策，直到现在，还是空白。“文化大革命”是一场给全国各族人民造成深重灾难的内乱。“插队知青”、“回乡知青”都是“文化大革命”的牺牲品。“文化大革命”给“插队知青”造成的工龄损失，由政策挽回来了。“文化大革命”给“回乡知青”造成的工龄损失，也应由政策挽回。反映以上问题，希望国家人力资源和社会保障部本着以人为本，实事求是，构建和谐社会的精神，纠正原先不合理的政策规定导致的不和谐，从广大知青的根本利益出发，把“回乡知青”与“插队知青”的在乡期间的工龄问题平等解决。附：这是我转载好友的一篇文章。这篇文章反映了文革中受害最深重，面积最广大，且如今已经成为弱势群体的当年知识青年的根本利益中存在的不公平待遇。尽管文革后，有关部门对“知青”这一特殊群体采取过一些补偿型措施，但是多年来由于政策的偏颇，知青中的“回乡知青”在待遇方面受到的打击仍然是巨大的。他们被工龄问题困惑了一辈子，而这部分人如今已经步入老年，无可奈何的成为弱势群体。临到退休时由于计算工龄待遇还是要比相同境遇的下乡知青差一大截。现在我们的国家国力强大，人民群众安居乐业，生活蒸蒸日上，呼吁有关部门重视对这部分人的政策落实，纠正历史原因造成的不合理待遇。
3618997,1,我们是乐平市金汇兰庭的购房户，今向省长反映景德镇市金汇房地产开发有限公司违规收取我们的水电包干费2000元、测量费、重复收取办证费（每平方2元），以及超标准收取土地费690元、抵押登记费等费用。我们己向多个部门投诉未得到解决。有的执法部门迫于政府的压力，不敢出面维护我们消费者利益。计价费［1996］2922号《关于取消部分建设项目收费并进一步加强建设项目收费管理的通知》，其中自来水安装费、测量费、属国务院批准取消的48项建设项目收费之一。之后国家有关部委也下规范性文件制止开发商乱费行为。如：计价检[1997]1014号、2006年9月6号国家发改委副主任毕井泉《在全国整顿规范房地产交易秩序电视电话会议上的讲话》和赣发改价检字[2006]1114号文件整治房地产开发企业价外加收其他费用的行为。查处开发商在房价外加收配套设施费、水电安装费、管道开通费等违法行为，可见开发商收取水电包干费2000元、测量费、重复收取办证费（每平方2元）是违法的。既然违法就应按《合同法》第七条、第五十二条，赣发改收费字[2009]805号文件第四条以及《消费者权益保护法》第十六条第二十四条规定退款。根据[1990]国土[籍]字第93号文件规定：城镇居民住房用地面积在100㎡（含100㎡）以下每宗地收13元，每超过50㎡以内加收5元，最高不超过30元；土地注册登记发证：个人每证5元；……并使用财政部门统一印制的收据票证。而开发商代收土地登记费690元己超过了[1990]国土[籍]字第93号文件规定的标准。另外、开发商收取我们的办证费231元、合同备案登记费80元、抵押登记费930元，我们现在也未找到收费标准。到目前为止，开发商除出示一张购房正式发票外，其它都是开发商自己的收款收据。我们向开发商索要发票应该合理，为何开发商不给？乐平市做出只退2009年3月25日后购房人的款水电包干费不退之前购房人的款是没法律依据的，其实这都是一个性质的问题，赣发改收费字[2009]805号文件第五条和赣发改收费字[2010]245号文件规定都明确了：本通知执行时间：原有规定的，仍从原执行时间……。因为取消收取水电安装方面的费用国家早就有明文规定，也就是说原来就有规定，开发商违规收款必须按规定退款。下面是省发改委的答复：如开发商不得收取水电安装费的规定，应按国家计价费[1996]2922号规定执行。尊敬的省长，你作为是一省之长，是全省百姓的父母官，也只有你站在公正的位置上能为老百姓说话，希望你在百忙之中过问此事，以免造成群访事件的发生。
3619001,1,苏书记：您好！我是改制后的方大特钢职工。在改制前，我们原南钢历任领导都非常关心因工烧伤职工，从七十年代起，每到炎热的夏天，就安排烧伤容职工去庐山疗养，帮助他们度过盛夏的炎热给他们带来的痛苦，烧伤职工一直以来也非常感激组织和领导的关怀和爱护。在今年盛夏到来之计，当我们把疗养报告递交到公司工会时，公司工会以现在是方大特钢，方大不允许为由，拒绝我们的疗养申请，而去年改制时，我们烧伤疗养职工各自所在单位把我们的意见向公司领导反映时，公司反馈的意见都是原有的疗养制度不变，我们去年改制时还联名向公司工会递交了我们有关疗养的报告，公司工会也说疗养制度不变，但到今年就变卦，承诺也变成徒托空言，这符合企业改制的初衷吗？
3619013,1,"尊敬的领导:您好!兹有来自深圳的投资商,于2009年2月6日由江西省抚州市东乡县招商局,招商引资到抚州市东乡县投资;为做大东乡县外贸出口,成立一家名为:东乡县广饶贸易有限公司.同日和东乡县招商局签订招商引资协议,享受(2008年3月25日颁发的)江西省东乡县鼓励投资兴办企业奖励扶持办法第十五条;东乡县政府网投资东乡的优惠政策(第2008年8月27日和2008年10月26日的奖励办法第十五条):对具有自营进出口权的工业企业和贸易企业，每创汇1美元（以海关报关单为准），由受益财政奖励0.04元人民币；出口创汇达400万美元以上的，按每创汇1美元奖励0.05元人民币。对当年获得自营进出口权工业企业和贸易企业，且当年实现创汇50万美元以上的，另一次性奖励1万元。本公司自签订协议起至2009年中旬已实际完成出口1985万美元,应享受奖励扶持办法;每1美元奖励0.05元人民币X1985万美元=99万人民币,另加上当年实现创汇50万美元以上的,另一次性奖励1万元人民币,共计:100万人民币的奖励.本该2010年元月拿到100万奖励的,东乡县政府只说付9.9万人民币(未领取),其它的付不起.后找了东乡县招商局,东乡县对外贸易经济合作局和东乡县主管领导副县长易光亮,县长胡领高把奖励加到了40多万(也未领取).再找东乡县主管部门和主管领导后就开始推脱来推脱去,以县政府领导会开会研究为由推脱至今未给我们外来投资商一个满意的答复.另据了解东乡县其它企业基本都是按照0.04元人民币奖励的于2010年元月领取的.当初也是冲着东乡县政府对外来投资商的优惠政策来投资办企业的,到头来东乡县政府只对外来投资商不给予兑现优惠政策.盼领导给予调查解决为谢!顺讼!商祺!东乡县广饶贸易有限公司法人:2010年6月8日"
3619014,1,江西省泰和县农业机械管理局不按国家规定执行国家农机补贴，具体现在下面几个方面：1、在补贴申请表上自行编上编号，同时有些人却能拿到几张表，想要买农机的农民却没指标买，并且将表以一百到五百元不等出卖。去年就要求商家买指标卖机器，还收取农民一百五十元培训费和驾驶证费用，但却没进行过任何培训2、墨许某些经销商提高价格销售，有些农民买到高价农机3、在检验出卖机械时，对有些商家不用检验就可以出售，甚至只照相就能出售，但对有些商家就百般叼难，拖延时间，农民都不在这些商家买机器，并且还要商家出钱买指标。4、泰和县农业机械管理局向商家收取国家补贴款的百分之一的费用，并通过该县农机协会收取几万元不等的费用说是农机局代管，现在该款用向不明。此事已向江西省和泰和县反却没进行详细调查。希望中央能对损害人民利益的行为进行监管
3619019,1,苏书记您好：本人朱定禄，68年生，88年3月参加工作，于1988年8月29日在江西省江钨集团漂塘钨矿大龙山坑口427工区井下上班时处理松石漏斗顶板松石掉下，正好扎在左手上，造成左手二、三、四、五指断裂；在赣州人民医院住院全愈后，90年复查后经赣州人民医院专家医师鉴定可以到上海假肢厂安装假指，同年在矿领导的关心下，由漂塘钨矿职工医院张永清（现已退休居住在上海）陪同在上海定做了二付假指，因假指周期才二年；到93-94年因矿经济效益实在不行，我们的工资才发60-70%那有钱给我去上海安装假指；所以我也一直在矿上班至今，2008年10月矿请省劳动伤残鉴定委员会到矿鉴定确认我的伤残程度为柒级；现漂塘钨矿已将结束政策性关闭矿产程序，可对我这老工伤没有按江西省工伤保险条例进行任何补偿，我请求：1、矿依法补偿本人按江西省工伤保险条例支付本人一次性伤残补助金及（08年本人工资12个月25384.20元）和一次性医疗补金及一次性伤残就业补助金（09年本人工资38个月累计102775.50元）因矿已在2009年12月31日解除了我的劳动合同。2、矿依法补偿本人一次性辅助器具假指安装费用及（35000元）经南昌假肢厂鉴定的价格。恳请苏书记为我讨回公道；为民作主。礼！本人电话：13870707243
3619022,1,我们是工商银行抚州市分行辖区内的买断工龄员工，在工行工作了二十多年，工行只跟我们交了四年零四个月的社保，到现在仍未给我们补交，给我们养老和生活带来了很大困难；2002年买断工龄，文件上说每年补偿4000元，结果只给我们每年补偿3600元，有近万元的补偿费没给我们。请苏书记主持公道，责成工行落实有关政策，以维护我们的合法权益。
3619023,1,书记你好！我是赣州是石城县琴江镇古樟村石板桥组一农民，从去年县政府把我家的田地及房子都征收了开发做房地产，跟我们说是工业园！补偿的钱都不够做房子！更买不起房子，现在县里贪官污吏又准备强拆我们的房子了，又不给地方住。让我们这些农民还怎么活啊？书记你说让我们被征收人去哪里住啊？恳求书记查查这些贪官污吏吧！
3619027,1,"苏书记你好;我们是南昌市青山湖区杨子洲乡人.向你举报南昌市赣江溶剂厂违法行为,请你该查.1该厂是一个无安全生产许可证,无环保许可证,无酒精生产许可证的一家高污染高耗能的化工厂,近年耒发生爆炸发生火灾和死人事件多起.2该厂是一个无证化工厂,紧邻赣江,生产污水如酱油色,直排赣江流入鄱阳湖,工厂上厂几公里的赣江无鱼生存.3该厂自行生产酒精,偷逃国家税收上千万元.4该厂为了逃避本省相关部门监督,与上海某私人老板以资凭名义,生产出的产品运到上海销售,不进该厂帐,本应交在江西税收损失近千万元,?A染留给当地.苏书记这样一个化工厂.让我们周围莱农种菜也受污染.这个老板与相关部门关糸很不一般,09年还骗到国家环保技改资金400余万元."
3619028,1,尊敬的苏书记您好！我们是江西乐平市后港镇黎家仓村民，自乐平城市发展到我村以来，我村就没有了民主选举权，村小组干部由镇领导指定的几个地痞流氓担任“村干部”目的是叫他们压迫村民强征土地。村集体的土地钱款被“村干部”私分，或和镇干部大吃大喝，村务从不公开，工程也由镇干部直接包给“村干部”从不公开招标，村民无非参与。所以我村村民强烈反对。多次向上级部门反映，要求重新合法选举村干部。工程公开招标，但是，乐平市后港镇干部以各种理由推脱。至今没有落实，请苏书记百忙之中过问一下，为我村村民争取合法权益。谢谢。
3619032,1,平市部分江西省乐村庄联名请求解决失地农民就业和生活保障的报告尊敬的江西省领导您们好！我们是江西省乐平市城市周边村庄的失地农民，近几年，乐平市政府以城市扩建为名，在既没有出示上级政府用地批文，又没有合法村民代表同意的情况下，以低价强行征用了我们一万余亩土地，致使数以万计的农民完全失去了土地，其征收的土地除一部分用于市政建设外，大部分都以高价卖给房产商搞开发，而乐平市政府对于我们失地农民就业和生活保障不管不顾，没办法，在08年前后，很多村庄多次联名向上级各相关部门反映，也曾引起上级政府重视，08年7月份底调查组到乐平调查，经查，我们反映的问题属实，乐平政府被迫出台了失地农民安置文件和信访处理承诺，但调查组走后，一直没有落实，农民得到的只是一纸空文，百姓又多次向上级政府反映，09年下半年，乐平政府才通知失地农民可以买养老保险，政府补贴一半，这一结果，对绝大多数失地农民而言，根本买不起，只有极少数人买了，而对失地农民就业问题至今未有解决，没有办法，我们只有再次联名向上级领导报告，请求乐平市政府安排失地农民就业，免费为失地农民办理养老保险，停止征用我们的土地，归还征而未建土地，以下是部分村庄失地农民的基本情况：一、乐平市洎阳街道办中店村基本情况自2003年至今已被征用了本村1300余亩土地，绝大部分用于房地产开发，如“金汇兰庭、水岸兰庭、大地豪城、东方大酒店”等，有700余户将近3000多人失去土地，村民至今大部分没有就业，生活一直没有保障。二、乐平市洎阳街道办杨家塘村基本情况本村现有人口300人左右，近几年，乐平市以建设“佳乐花园、消防大队、东风制药厂”等，以将本村土地全部征用完，300村民完全失去土地，政府至今没有安排失地农民就业和生活没有保障。三、乐平市洎阳街道办湖腰畈村基本情况本村现有人口近900人，近年来，乐平市政府以征收我村土地340亩左右用于建设“凤凰化城、第六中学、幼儿园、高速公路、经济实用房”等，造成400多人完全失去土地，就业和生活至今没有得到保障。四、乐平市洎阳街道办李家岭村基本情况本村现有人口300余人，近几年城市建设已将我村土地全部征用，造成我村300多人完全失去土地，村民请求政府从根本上解决失地农民的就业和生活保障问题。五、乐平市后港镇李太保村基本情况我村现有人口340多人，近几年乐平市政府以建设“206国道、凤凰华城、国土交易中心、人民医院、农贸市场”等为名，约征用我村400多亩土地，造成全村340多人完全失去土地，希望政府能解决失地农民就业和生活保障问题。六、乐平市后港镇唐家坂村基本情况本村现有人口1020人左右，近两年，政府以建设“国道、东风路、农贸市场、长运公司、公交公司、文化中心、为民服务中心”等，约征用我村土地700余亩，造成失地农民500多人，请求政府落实村民就业和生活保障问题。七、乐平市后港镇黎家仓村基本情况我村现有人口400人左右，乐平市近两年建设“大连路、香樟光华园、交通局、四星级宾馆”等共征用土地约300亩左右，造成150多人完全失去土地，至今政府没有合理安排失地农民就业和生活保障问题。八、乐平市接渡镇窑上村基本情况本村现有人口800余人，乐平市政府以建设“206国道、乐北联圩”等为名，征用了我村500余亩土地（10年来百姓至今没有得到征土地补尝款）造成我村800多人完全失去土地，村民要求政府按现时征地补尝价格，把征地款尽快交到百姓手中，并解决失地农民的就业和生活保障问题。以上是乐平市小部分村庄联名反映的情况，乐平市政府这样违法用地，给百姓带来痛苦，给国家土地资源造成损失，希望引起上级相关部门重视，督促乐平市政府解决失地农民的问题，查清乐平市违法用地情况，不要再征用我们的土地了。谢谢！各村代表的姓名和电话号码洎阳街道办中店村：方永新、王俊炎，手机：15879482805洎阳街道办杨家塘村：王水香手机：15079817520洎阳街道办湖腰坂村：黎寿元手机：13697981654洎阳街道办李家岭村：蒋龙女手机：15079857072后港镇李太保村：李长华、李志良手机：13767934969后港镇唐家畈村：唐有泉电话：0798-6817822后港镇黎家仓村：周国祥手机：13155759176接渡镇下窑村：洪茂琪、彭永定手机：15907988608
3619033,1,"现在全省上下都贯彻建设鄱阳湖生态经济区,和一大四小工程建设之际,为什么我们进贤县年年栽树不见树,不知道有关领导知道这树成活率不高的原因吗?俗话说三分栽,七分管.我们县重要的是管理差,缺乏林业基础监督,全省各地都有林业局直管的林业工作站,唯独进贤县没有,不知道这是为什么?县里有的只是空头文件两个:进贤县委(进字2007第17号)同意成立7个片区林业工作站.进贤县机构编制委员会办公室文件,进编办发(2007)8号.请问何年何月我们才能盼来进贤县林业工作站的成立啊?可以这样说,鄱阳湖生态经济区也等不了,巩固一大四小的成果也等不了,真得是时不我待?"
3619037,1,苏书记您好：我们是资溪县农机局宿舍全体住户，我们的老房子已经被周边开发的高楼包围，我们的居住条件越来越恶劣，县政府的一河两岸工程将我们排除在外，和我们房子同一条线的旧房都已拆迁，因为我们这里拆除后无法盖新楼，没有开发价值，无利可图，拆到我们家门前就不拆了，独留我们这一排旧房，我们的居住条件越来越恶劣！，老鼠蟑螂横行，住户强烈要求拆迁，不惜和开发商多次对峙，但县政府一意孤行，根本不考虑民生，难道政府的旧城改造就是以有利可图为标准的吗？难道进行旧城改造规划的时候就是以有利可图为标准进行规划的吗？政付在旧城改造获利的同时难道只挑赚钱的地块改造的吗，政府追求的是利益最大化还是要兼顾民生？我们去法院告，法院不受理，我们去信访办，信访办把建设局的答复转给我们就完事，我们还有什么途径进行申诉？如果您愿意过问此事，请联系：13507040572
3619039,1,希望江西省纪检、监察、检察介入查处大余建设领域、国土领域的腐败问题！！！！！！！！！！
3619043,1,"宜丰县农场书记赵XX（现已免职）利用职权套取国家最低生活保障金,先后以其亲属(大姨况XX小姨朱XX)名誉套取最低生活保障金,实际领取是赵书记本人,经核实其受益人根本不知道?(都不符合享受标准)。其次购买原农场仓库后,强占附属打米车间不准出卖,无偿占据自有致今。私设赌场,在自家商店内设置赌博机,并向参赌者承诺“在我店内赌保证会被抓”害苦一些意志溥弱群体,如杨X.漆XX.等先后赌资十几万元。低价购买国有资产（公房）高价卖出，获利五万元，退休职工于罗X由于没有住房，出资购买公房并按标准交清房款后，赵书记获知后强行取消于罗X的买房协议，“杯水释民权”退休职工于罗X的脆弱无助，赵书记的官民之争就是鸡蛋碰石头之争，小小鸡蛋于罗X只能是退款退房了，将该房低价卖给自己亲属况XX儿子，作为一名党员，一场书记利用手中权力不是为民服务，而是千方百计为自己谋取私利，不译手段往自己口袋捞钱，严重损害了党在人民群众心中的光辉形象，钱权党在赵XX心里占主道地位。而共产党公信力和公众的信任度。腐败，贪揽用在赵XX身上最合适不过。赵XX这样我党员干部，留在农场或继续担任领导，人民群众遭殃，共产党的形象严重受损。民众相信各级党委和政府会明查秋毫，决不会让害群之马损坏共产党在人民群众中的光辉形象。宜丰县农场部分职工"
3619046,1,"县里的领导(包裹县部门)严重腐败,作风恶心,恳害百性祸国殃民，请书记紧快查处，还百姓一个光明。建议多派巡视人员下去询问百姓,学习乾隆精神!"
3619053,1,看到这么些网友留言，没有得到回复，我对此留言回复也不敢抱很大希望。书记：您好！我是江西抚州东乡岗上积人，由于在外面务工，未办理结婚证的情况下，生了个孩子，今年回家给小孩上户口是，计生办的同志要我缴纳8000元的罚款，才给上户口，我就生一个孩子呀，没有超生，要罚款，叫我们怎么受的起呀，乡政很腐败，给钱就办事。希望您能多考虑下。
3619058,1,尊敬的苏书记，请在繁忙之余关注农村的不稳定因素，一定要严惩乡霸，村霸，大家族黑恶势力，另外敬请关注乡村公路的工程款的使用情况
3619062,1,尊敬的苏书记，您好。我是江西省上饶市横峰县上窑口的老农民，我村原上下队小组长利用职权贪污村土地补偿款几百万元，后来经过村民不断反映，最后法院认定的才几万元，历经一年多，把两位小组长分别判处二年和三年有期徒刑，这对村民太不公平，应当重新立案调查，还村民一公道，不知你能否做得到？
3619063,1,"苏荣书记，新年好！据我所知，我村多次反映我村书记独权,村里没有帐目一事,欺上瞒下,为什么没有人问津,因为我们县城他有保护,是不是要群众集体上访才派人调查啊,他们村民去上访才把村书记处理了,希望调查下他们，给我们村选过个好官,地址：江西省宜春市金瑞镇下苑村我在此代表我村表示感谢！"
3619064,1,书记您好；我是江西永新县曲白乡的一公民，，你们能不能到曲白乡来采访一下呢？因为这里的政府不管做什么事全是乱搞，，比方说计划生育只要你出钱就可以生二胎，，别的不管。。还有我们当地的山林莫名其妙地被卖掉了，要知道当地老百姓可是靠山吃饭啊///老百姓也不知道是怎么回事，，总之就是不能上山了，，像曲白乡的东坑村就是这样的，其实还有好多像东坑村这样的情况。。还有一件一定要提的事就是曲白乡关于修村村通公路的事情向您说一件事情，曲白乡坳南乡是两个相邻的乡镇，，现在两个乡的村村通公路工程都已修好，，可是唯独丢下石背村委东坑小组这里不修，，乡政府说要当地人每户家庭出五千块才可以修，要知道东坑小组十几年前是一羊肠小道，只能步行，前些年是一个归乡的台湾老人拿出他儿子死亡的补偿金再加上村里每户人家的集资了几千块才把道路扩宽成不下雨的话还勉强能够通车的路，，因为别的村庄通车都是每户家庭才出了几百块，而东坑村却要出几千块才修，，要知道当地老百姓一年的收入才四五千块。。所以当地老百姓非常恼火，，想告去哪啊？？不知道。。记者同志帮帮忙啊//我代表全村的父老乡亲谢谢您了。。。。。。。。。。。。。。
3619074,1,苏荣书记您好！您非常重视新闻媒体，曾说过“新闻媒体也是生产力”，对网络民意您也非常的重视，曾多次从网络中问计于民。正因为如此本人向您反映一个问题。江西今视网评论投稿须知上明明宣称有稿费，可是笔者在此网投稿（在江西是专投）两年时间，没收到稿费，每次打电话都有各种理由推托，如：地震期间太忙，奥运期间太忙，国庆之后再说，年底会给。一直拖延两年多，在全国众多评论员的投诉下，到今年年底才非常勉强的给予回答，但计算稿费结果令人很不满意。其它不说。本人是江西本土人，两年多来一直向今视网投稿，但因今视网每天发稿也就是一两稿，因而本人上稿也并不多，按照今视网计算也就99篇，就是这99篇今视网却大打折扣：一是99篇不知何原因只算为46篇，基本上是去掉一半。二是当初编辑给大家说是50元一篇，今视网的李xx也对本人说过50元一篇，可是如今却按30元一篇计算。三是约稿当初说好是100元，可如今每篇只按50元算。四是我在今视网起码写过十多篇约稿，大多是江西体裁，如：苏荣发表公开信“问计于民”问得好，江西红色旅游为什么这么旺；&#8226;苏荣对网媒为啥“一网情深”；&#8226;省长公布手机号：为民意识的提升；&#8226;“民声通道”是为民之道；做好“红色旅游”这篇文章大有可为；总理帮江西“卖”脐橙爱在其中；&#8226;三十年一垦殖场知青的变化；苏荣“不烧火”“接力赛”的寓意--地方领导--人民网；等。（因时间太久，今视网衔接找不到，只好用其它大网的衔接）可是约稿只算了两篇，而且每篇只按50元算。今视网的评论稿费标准是50元，不仅编辑说过，就是原来有人也是按50元一篇的标准发给的，台海网论坛早就有人公布过。详看：[url]http://bbs.taihainet.com/showtopic-131983.html[/url]为什么只给我30元一篇？其它人每篇上稿都全发稿费，可是我只99篇只算了46篇，今视此种做法很不公平。此事本不应该麻烦省委领导，可是本人多次向民声通道反映，石沉大海；本人向今视网发过十多封电邮，也根本不理，因而不得不向您直接报告。稿费事虽小，但是一个作者的心血，是对作者价值的肯定。本人写评论大都是以江西为题材，宣传江西，歌颂江西？今视网此种不讲诚信的做法无疑是给江西作者的一大打击。其实今视网每天登得评论并不多，一天一般是一篇，最多也就是两篇，除开节假日，一年顶多就是两万元，这个数字应该不会支付不起。更重要的官方网站应该讲诚信，不付稿费伤了很多评论员的心，直接关系到我们江西的形象。今视网扣下本该给作者的稿费，没有道理。由此本人要求今视网将评论员的稿费全部发给。罗瑞明联系方式：13576710528
3619077,1,苏书记；我是赣州的，过去政府鼓励老百姓种植脐橙致富，刚刚进入丰产，政府要征收，而补偿标准才一百五十元一棵果树，我的果树每年每株平均挂果一百斤以上，每株的收入一百多元，地方政府规定没商量，苏书记你说，有没有道理、希望苏书记能广大的果农作主，不要让百姓的利益受到侵害。
3619078,1,苏书记：我叫唐相泰，今年50岁，身份证号：360102600902283，家住南昌市刘将军庙21号202室，是原南昌市青云谱区工艺装潢印刷厂的职工，单位性质为青云谱区政府所属集体所有制企业。上世纪九十年代工厂经营不善，生活无着落，工厂要求职工自谋生路。当时，我上有无养老的母亲需要赡养，一对双胞胎小孩尚未成年，妻子待业在家。1996年，我迫于生计外出打工，靠微薄的收入养活一家老小。今年本月，我从外地打工回来，偶然得知社保相关事宜，到南昌市社保局查询养老保险，结果查询不到，我又到原单位旧址查找，才得知单位早已解散，本人档案也不知所处。在我外出打工的十几年间，从未接到单位及同事任何通知，也从没有召开过职工代表大会，既不知单位解散，也从未得到工龄买断款。我就想有关部门介入调查，为我主持正义，让我能享受养老保险，否则老无所依。诉求如下：1、查找本人原始档案，确定职工身份。2、找出工厂解散相关原始文件，解散时职工代表大会的安置方案，依法得到工龄买断款。3、建立养老账户，将养老保险单位在解散前应缴部分交齐，个人部分自己补缴，依法享受养老保险。原南昌工艺装潢印刷厂职工唐相泰
3619079,1,"苏书记你好多次反映我村书记独权,村里没有帐目一事,欺上瞒下,为什么没有人问津,因为我们县城他有保护,是不是要群众集体上访才派人调查啊,我们村靠近波阳线银宝湖青林大队,他们村民去上访才把村书记处理了,希望调查下他们，给我们村选过个好官,都昌南丰大山,(冯上)"
3619081,1,省委苏荣书记，您好。原吉安市政府在1997年通过法院程序将国营吉安电器厂拍卖了，但是企业欠缴的社保金当地政府一直未清缴，职工的善后安置补偿等至今也未予解决，甚至欺骗上级压制下岗职工，说拍卖的企业收回来了。可是厂里的设备库存财产等等被私人全卖空了，这个国有财产巨大损失谁来管谁来查啊？十多年了下岗职工生存生活困难都没人问津啊！在此请省委领导百忙中关心一下我们，有很多的问题要反映啊！
3619082,1,"为什么我们多次反映枫岭头永丰余荆修路问题一直没得到很好的处理,是不是要等真出了人命才会有人管.希望您从百忙中抽空调查下,为什么村里答应给余荆村民修的路没修,现要个别老百姓另外出钱修反过来还倒咬老百姓一口.希望给余荆老百姓讨回一个说法.永丰村村长欺上瞒下,鱼肉百姓，无恶不做......从没为老百姓做过任何好事,百姓怨恨连天,而且他没经过任何民主选举当上的,好多这样的村官,这么多年,一手遮天,老百姓无处伸怨,直叫人愤恨入骨.希望调查下他们，给我们村选过个好官。谢谢。我们多次向枫岭头乡,上饶县、市反映答案只有要不是你们不懂很多事情，要不就是查无此事来应付我们这些老百姓。如果您再不管就没有好官了。(一心向上)"
3619085,1,苏书记您好；我是萍乡相东陶瓷工业区的住户，我想您一定到个那里。现在本地政府将有些环境不合格的企业不顾民众的反对为了搞政绩强行落户这里。现在老百姓各方面受到很大的影响。多次向上级部门反映都无效。请书记关注(希望)
3619088,1,苏书记您好;我想知道咱江西省土地征收的具体补偿标准是多少？我们村的土地被市政府征收做修路用，但我身为农民不知道补偿标准。我们村补偿款是每亩5300.(sunshineboy)
3619090,1,尊敬的苏书记：您好！有一个事情向您反映并请求督促解决！我是宁都黄陂人我们宁都一个这么大的县城竟然会没有火车啊！我希望这一次可以建设鹰汕铁路在宁都啊。这对迄今交通仅靠公路的75万宁都人民来说是一件鼓舞人心的大好事啊！宁都州人所有在外打工的老百姓会永远记得你的啊！(宁都人)
3619091,1,您好/书记：从2007年6月份开始，国家实行母猪保险理赔，死亡母猪由主管部门[畜牧兽医局]做无害化处理，每头母猪由保险公司按实际情况赔偿1000元，结果乐平市畜牧兽医局局长江涛一手策划安排，凡死亡母猪不做任何无害化处理，反而把带病毒有害人们身体健康的死母猪卖给猪贩子，到处泛滥，非法谋取利益，现在地方保护主义特别严重，景德镇市检察院的领导被不法分子收买了，检察院的有些领导不考虑社会和谐，只顾局部利益，考虑个人得失，更不追究不法分子刑事责任......
3619092,1,苏书记，您好，我是婺源江湾石际一村民。今年有一自来水工程在我村按装，但我村并不需水。而村委会硬是说不按不行，我们村民的意思把钱用在公路硬化上。他们却说不行，原因是村官捞不油水。还有水源来自几家种田人家的水，而他们并不上门做工作，强硬装过来。这是一种强盗行为。还有材委会强留我村一大笔钱，他们从来不用来化在公益事业上，而是吃喝了。
3619094,1,书记：你好！我是万载人，我有很多的疑问：一直以来计划生育工作就很严，可是为什么我们县的计划生育工作者都可以生两个小孩呢？而且什么事都没有。反过来，身为农民的人生了两个小孩，就连存在银行的钱，他们都可以通过法院“合法”的把那钱给弄走呢？难道计划生育只是针对农民或者是说针对没有“后门”的老百姓吗？
3619099,1,苏书记您好;我来自都昌万户镇、我想反映98洪灾国家给每户灾民移民搬迁补助资金、至今还有部分资金没有发放到位；我想问问这笔资金到底去了哪里’更为愤怒部分村委干部给灾民打欠条；少数干部大发‘难财’望此事得以严惩；给老百姓一个交代...............
